isbn,genre_id,genre,sub_genre_id,sub_genre,programing_language,title,author,published_at,price,is_stock,url
4774125814,06,プログラミング・システム開発,0602,Java,-,アスペクト指向入門,千葉滋　著,2005-11-18,2480,0,http://gihyo.jp/book/2005/4-7741-2581-4
4774124613,06,プログラミング・システム開発,0602,Java,Java,決定版 ひとつ上をゆくJavaの教科書,岩谷宏　著,2005-07-29,3280,0,http://gihyo.jp/book/2005/4-7741-2461-3
477412298X,06,プログラミング・システム開発,0602,Java,Java,動画で学ぶ！ Java完全マスター,鶴田正　著,2005-06-16,2480,0,http://gihyo.jp/book/2005/4-7741-2298-X
4774123404,06,プログラミング・システム開発,0602,Java,Java,［Eclipseによる体験学習］Javaではじめるアルゴリズム入門,山地秀美　著,2005-04-20,2480,0,http://gihyo.jp/book/2005/4-7741-2340-4
9784774142579,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,【改訂第２版】［入門＋実践］要求を仕様化する技術・表現する技術,清水吉男　著,2010-05-01,2580,1,http://gihyo.jp/book/2010/978-4-7741-4257-9
9784774142302,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,ユーザーインタフェースデザインの基礎知識,ファンテック株式会社 古賀直樹　著,2010-04-23,2380,1,http://gihyo.jp/book/2010/978-4-7741-4230-2
9784774142166,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,リコールを起こさないソフトウェアのつくり方,酒井由夫　著,2010-03-19,2680,0,http://gihyo.jp/book/2010/978-4-7741-4216-6
9784774165431,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,改訂版 Zabbix統合監視実践入門,寺島広大　著,2014-06-17,3500,1,http://gihyo.jp/book/2014/978-4-7741-6543-1
9784774165530,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,Vyatta仮想ルータ活用ガイド,松本直人，さくらインターネット研究所，日本Vyattaユーザー会　著,2014-06-14,3300,1,http://gihyo.jp/book/2014/978-4-7741-6553-0
9784774165004,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,Chef実践入門,吉羽龍太郎，安藤祐介，伊藤直也，菅井祐太朗，並河祐貴　著,2014-05-22,2770,1,http://gihyo.jp/book/2014/978-4-7741-6500-4
9784774164250,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,【改訂新版】サーバ／インフラエンジニア養成読本 仮想化活用編,養成読本編集部　編,2014-04-11,1980,1,http://gihyo.jp/book/2014/978-4-7741-6425-0
9784774140940,13,理工・サイエンス,1301,宇宙・地球・環境・地学,-,気候科学の冒険者,中島映至　監修,2009-12-05,1580,0,http://gihyo.jp/book/2010/978-4-7741-4094-0
9784774133126,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,逆引き UNIXコマンドポケットリファレンス,武田保真，トップスタジオ　著,2008-01-08,2280,0,http://gihyo.jp/book/2008/978-4-7741-3312-6
9784774132020,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,ゲームで極める シェルスクリプトスーパーテクニック,山森丈範　著,2007-09-06,2380,0,http://gihyo.jp/book/2007/978-4-7741-3202-0
9784774130927,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,Linux RAID 入門,武田保真　著,2007-06-05,2580,0,http://gihyo.jp/book/2007/978-4-7741-3092-7
9784774131047,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,CentOS入門,山下寛人，末松謙次郎　著,2007-05-22,2980,0,http://gihyo.jp/book/2007/978-4-7741-3104-7
9784774155876,01,パソコン,0105,Word,-,今すぐ使えるかんたん文庫ワード あっ！と驚く 快速ワザ,稲村暢子　著,2013-05-24,680,1,http://gihyo.jp/book/2013/978-4-7741-5587-6
9784774164519,03,パソコン,0307,LINE・Facebook・Twitterなど,-,今すぐ使えるかんたんminiLINE 基本&活用技,リンクアップ　著,2014-05-08,980,0,http://gihyo.jp/book/2014/978-4-7741-6451-9
9784774164052,03,パソコン,0307,LINE・Facebook・Twitterなど,-,大きな字でわかりやすいFacebook フェイスブック 入門,松延健児　著,2014-04-25,980,1,http://gihyo.jp/book/2014/978-4-7741-6405-2
9784774164038,03,パソコン,0307,LINE・Facebook・Twitterなど,-,今すぐ使えるかんたんminifacebook 基本＆便利技,リンクアップ　著,2014-04-12,980,0,http://gihyo.jp/book/2014/978-4-7741-6403-8
9784774154923,10,趣味・実用・デジカメ,1008,暮らし・健康,-,からだの教養12ヵ月,若林理砂　著,2013-02-01,1480,1,http://gihyo.jp/book/2013/978-4-7741-5492-3
9784774154398,10,趣味・実用・デジカメ,1008,暮らし・健康,-,ふみこよみ,山本ふみこ　著,2012-12-18,1480,0,http://gihyo.jp/book/2013/978-4-7741-5439-8
4774123331,06,プログラミング・システム開発,0601,C・C++,-,よくわかるSystemCによるシステムデザイン入門,並木秀明，後閑哲也，片岡忠士　著,2005-04-15,3680,0,http://gihyo.jp/book/2005/4-7741-2333-1
4774120421,06,プログラミング・システム開発,0601,C・C++,-,スタンダード Visual C++,常岡伸二　著,2004-05-28,2780,0,http://gihyo.jp/book/2004/4-7741-2042-1
4774120251,06,プログラミング・システム開発,0601,C・C++,-,改訂新版 C言語スタートブック,高田美樹　著,2004-05-13,2180,0,http://gihyo.jp/book/2004/4-7741-2025-1
4774118885,06,プログラミング・システム開発,0601,C・C++,-,C言語 配列＋ポインタ よくわかる実践学習室,谷尻豊寿，谷尻かおり　著,2003-11-07,1980,1,http://gihyo.jp/book/2003/4-7741-1888-5
4774114898,06,プログラミング・システム開発,0607,Webアプリケーション開発,-,WebSphere Studio Webアプリケーション開発入門,米持幸寿　著,2002-06-24,3380,0,http://gihyo.jp/book/2002/4-7741-1489-8
9784774140032,06,プログラミング・システム開発,0608,SE仕事術・SE読み物,-,標準テキスト オフショアプロジェクトマネジメント,幸地司，霜田寛之　著，北島義弘，倉田克徳　監修,2009-09-25,2980,0,http://gihyo.jp/book/2009/978-4-7741-4003-2
9784774138978,06,プログラミング・システム開発,0608,SE仕事術・SE読み物,-,パターン、Wiki、XP,江渡浩一郎　著,2009-07-10,2280,0,http://gihyo.jp/book/2009/978-4-7741-3897-8
9784774138787,06,プログラミング・システム開発,0608,SE仕事術・SE読み物,-,プログラマの道具箱,イノウ編］，［著　著,2009-06-06,1580,0,http://gihyo.jp/book/2009/978-4-7741-3878-7
9784774140902,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,坂本龍馬と幕末,オフィス大地　編,2009-12-24,980,0,http://gihyo.jp/book/2010/978-4-7741-4090-2
9784774156545,06,プログラミング・システム開発,0606,その他プログラミング・システム開発,-,コーディングを支える技術,西尾泰和　著,2013-04-24,2470,1,http://gihyo.jp/book/2013/978-4-7741-5654-5
9784774156156,06,プログラミング・システム開発,0606,その他プログラミング・システム開発,-,ITシステム開発徹底攻略,WEB+DB PRESS編集部　編,2013-04-10,1880,0,http://gihyo.jp/book/2013/978-4-7741-5615-6
9784774154640,06,プログラミング・システム開発,0606,その他プログラミング・システム開発,-,はじめてのOSコードリーディング,青柳隆宏　著,2013-01-08,3200,1,http://gihyo.jp/book/2013/978-4-7741-5464-0
9784774149097,13,理工・サイエンス,1303,電気・通信・電子・機械・工業・製造業,-,高分子材料が一番わかる,尾崎邦宏　監修，松浦一雄　編著,2011-11-29,2480,1,http://gihyo.jp/book/2011/978-4-7741-4909-7
9784774178370,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel 2016 厳選便利技,技術評論社編集部，AYURA　著,2016-01-06,880,1,http://gihyo.jp/book/2016/978-4-7741-7837-0
9784774178394,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel関数 基本＆便利技,日花弘子　著,2016-01-06,880,1,http://gihyo.jp/book/2016/978-4-7741-7839-4
9784774178363,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcel 2016 基本技,技術評論社編集部，AYURA　著,2016-01-06,780,1,http://gihyo.jp/book/2016/978-4-7741-7836-3
9784774178400,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcelマクロ＆VBA 基本＆便利技,門脇香奈子　著,2016-01-06,880,1,http://gihyo.jp/book/2016/978-4-7741-7840-0
9784774173566,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,オールドレンズの新しい教科書,鈴木文彦（snap！）　著,2015-04-30,1880,1,http://gihyo.jp/book/2015/978-4-7741-7356-6
9784774152431,06,プログラミング・システム開発,0603,JavaScript・Perl・Ruby・PHPなど,JavaScript,JavaScriptテクニックバイブル,JSサポーターズ　著,2012-08-31,2980,1,http://gihyo.jp/book/2012/978-4-7741-5243-1
9784774151663,06,プログラミング・システム開発,0603,JavaScript・Perl・Ruby・PHPなど,Ruby,たのしい開発 スタートアップRuby,大場寧子　監修，大場光一郎，五十嵐邦明，櫻井達生　著,2012-08-01,2480,0,http://gihyo.jp/book/2012/978-4-7741-5166-3
4774122254,05,プログラミング・システム開発 (ハードウェア),0501,電子工作・PIC・組込み,-,ELEKIT MOVITシリーズではじめる ロボット工作キット入門塾,小峯龍男　著,2004-12-22,1680,0,http://gihyo.jp/book/2005/4-7741-2225-4
4774121312,05,プログラミング・システム開発 (ハードウェア),0501,電子工作・PIC・組込み,-,改訂版 電子工作のための PIC16F活用ガイドブック,後閑哲也　著,2004-09-09,2780,0,http://gihyo.jp/book/2004/4-7741-2131-2
4774125105,11,ビジネス・マネー,1102,投資・マネー,-,買って殖やしてお金持ちになる！ 金融商品マル得ガイド,オルタナティブ投資＆運用研究所　著,2005-09-22,1380,0,http://gihyo.jp/book/2005/4-7741-2510-5
4774124125,11,ビジネス・マネー,1102,投資・マネー,-,5万円から始める外貨信用取引 FX外国為替保証金取引「超」入門,渡辺賢一　著,2005-06-14,1280,0,http://gihyo.jp/book/2005/4-7741-2412-5
477412270X,01,パソコン,0108,自作・周辺機器・CD／DVD作成,-,Virtual PC 2004活用ガイド,藤本壱　著,2005-02-17,2180,0,http://gihyo.jp/book/2005/4-7741-2270-X
4774121940,01,パソコン,0108,自作・周辺機器・CD／DVD作成,-,このとおりやればすぐできる!!ご家庭ビデオをDVDに保存,前田智美　著,2004-12-03,1580,0,http://gihyo.jp/book/2005/4-7741-2194-0
4774121371,01,パソコン,0108,自作・周辺機器・CD／DVD作成,-,ぜったいデキます！CD＆DVD作り,デジカル　著,2004-10-01,1380,0,http://gihyo.jp/book/2004/4-7741-2137-1
477411975X,01,パソコン,0103,Access,-,改訂新版 Access はじめてのデータベース,牧村あきこ　著,2004-03-05,1980,0,http://gihyo.jp/book/2004/4-7741-1975-X
4774128651,01,パソコン,0110,メール・インターネット,-,極める！モバイル動画ウルトラテクニック,平澤寿康，池紀彦　著,2006-08-21,1980,0,http://gihyo.jp/book/2006/4-7741-2865-1
4774127647,01,パソコン,0110,メール・インターネット,-,抱腹絶倒!! スパム秘宝館,ジョナサン・ランド，吉田弘一郎　翻訳,2006-05-02,1580,0,http://gihyo.jp/book/2006/4-7741-2764-7
4774114294,01,パソコン,0106,PowerPoint,-,かんたん図解PowerPoint 2002 基本操作 Windows XP+Office XP 対応,牧村あきこ，森島はるか　著,2002-03-13,1180,0,http://gihyo.jp/book/2002/4-7741-1429-4
4774114146,01,パソコン,0106,PowerPoint,-,例題30+演習問題70でしっかり学ぶ PowerPoint標準テキスト PowerPoint2002/2000対応版,飯田英明　著,2002-02-27,1780,0,http://gihyo.jp/book/2002/4-7741-1414-6
9784774174327,04,スマートフォン・タブレット,0401,iPhone・iPad,-,健康習慣をつくる！iPhone/iPadの上手な使いかた,馬塲寿実　編著,2015-06-20,1980,1,http://gihyo.jp/book/2015/978-4-7741-7432-7
9784774174310,04,スマートフォン・タブレット,0401,iPhone・iPad,-,ゼロからはじめるApple Watch スマートガイド,リンクアップ　著,2015-06-06,1280,1,http://gihyo.jp/book/2015/978-4-7741-7431-0
9784774174341,04,スマートフォン・タブレット,0401,iPhone・iPad,-,Apple Watch 100%活用ガイド,リンクアップ　著,2015-06-06,880,0,http://gihyo.jp/book/2015/978-4-7741-7434-1
9784774152325,02,デザイン・素材集,0206,年賀状素材集,-,おしゃれ×かわいい 年賀状 2013,技術評論社編集部　編・著,2012-10-14,680,0,http://gihyo.jp/book/2012/978-4-7741-5232-5
9784774135397,02,デザイン・素材集,0205,その他デザイン・素材集,-,パソコンでつくる 四季折々のたより,技術評論社編集部　編/著,2008-07-04,1480,0,http://gihyo.jp/book/2008/978-4-7741-3539-7
9784774134918,02,デザイン・素材集,0205,その他デザイン・素材集,-,実例超満載！ Wordでできる 案内はがき・手紙・名簿・定番書類のつくり方,チームA　著,2008-06-06,1680,0,http://gihyo.jp/book/2008/978-4-7741-3491-8
9784774131863,06,プログラミング・システム開発,0604,C#・VB・.NETなど,-,かんたんプログラミングVisual Basic 2005,川口輝久　著,2007-08-21,1980,0,http://gihyo.jp/book/2007/978-4-7741-3186-3
9784774131719,06,プログラミング・システム開発,0604,C#・VB・.NETなど,-,Visual Basic 2005による［実践］WEBデータベースプログラミング,谷尻かおり　著,2007-08-03,3280,0,http://gihyo.jp/book/2007/978-4-7741-3171-9
9784774131269,06,プログラミング・システム開発,0604,C#・VB・.NETなど,-,理系のための Visual Basic 2005実践入門,山住富也，森博，小池愼一　著,2007-06-07,3580,0,http://gihyo.jp/book/2007/978-4-7741-3126-9
4774122823,07,ネットワーク・UNIX・データベース,0705,データベース・SQLなど,-,Oracle Database 10g運用管理ガイド,篠田典良著・日本オラクル株式会社　監修,2005-02-19,3280,0,http://gihyo.jp/book/2005/4-7741-2282-3
4774122157,07,ネットワーク・UNIX・データベース,0705,データベース・SQLなど,-,Oracle 10ｇ Real Application Clusters 実践ガイド,菅原剛，西尾勝彦，臼渕啓明，日本オラクル株　監修,2004-12-04,3480,0,http://gihyo.jp/book/2005/4-7741-2215-7
9784774158730,01,パソコン,0101,Windows,-,Surface Pro 100%活用ガイド,リンクアップ　著,2013-07-19,1280,1,http://gihyo.jp/book/2013/978-4-7741-5873-0
9784774157412,01,パソコン,0101,Windows,-,今すぐ使えるかんたんminiWindows 8基本技,技術評論社編集部，AYURA　著,2013-07-03,762,0,http://gihyo.jp/book/2013/978-4-7741-5741-2
9784774156798,01,パソコン,0101,Windows,-,今すぐ使えるかんたんminiWindowsショートカットキー徹底活用技,井上香緒里　著,2013-05-02,980,1,http://gihyo.jp/book/2013/978-4-7741-5679-8
9784774156606,01,パソコン,0101,Windows,-,Windows8 全操作 Bible,伊達一斗　著,2013-04-12,3180,0,http://gihyo.jp/book/2013/978-4-7741-5660-6
9784774137919,11,ビジネス・マネー,1199,その他ビジネス・マネー,-,エクストリーム・ウェア,佐藤聡　著,2009-03-13,1680,0,http://gihyo.jp/book/2009/978-4-7741-3791-9
9784774143774,01,パソコン,0199,その他パソコン,-,PCスキル便利帳2011,志村俊朗　著,2010-10-29,1180,0,http://gihyo.jp/book/2010/978-4-7741-4377-4
9784774146027,08,資格試験（IT）,0801,ITパスポート,-,平成23年度 栢木先生のITパスポート教室準拠 書き込み式ドリル,栢木厚　監修,2011-03-29,1280,0,http://gihyo.jp/book/2011/978-4-7741-4602-7
9784774149240,08,資格試験（IT）,0802,基本情報技術者,-,キタミ式イラストIT塾 「基本情報技術者」 平成24年度,きたみりゅうじ　著,2011-12-27,1980,0,http://gihyo.jp/book/2012/978-4-7741-4924-0
9784774149011,08,資格試験（IT）,0802,基本情報技術者,-,平成24年度【春期】基本情報技術者 パーフェクトラーニング過去問題集,山本三雄　著,2011-12-16,1880,0,http://gihyo.jp/book/2012/978-4-7741-4901-1
9784774148847,08,資格試験（IT）,0802,基本情報技術者,-,平成24年度 イメージ＆クレバー方式でよくわかる栢木先生の基本情報技術者教室,栢木厚　著,2011-12-09,1780,0,http://gihyo.jp/book/2012/978-4-7741-4884-7
9784774177977,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ Xperia Z5 SO-01H スマートガイド,リンクアップ　著,2015-12-02,1280,1,http://gihyo.jp/book/2016/978-4-7741-7797-7
9784774177731,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるドコモ arrows Fit F-01H スマートガイド,リブロワークス　著,2015-11-18,1280,1,http://gihyo.jp/book/2015/978-4-7741-7773-1
9784774176765,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるHuawei P8 lite スマートガイド,リンクアップ　著,2015-10-20,1380,1,http://gihyo.jp/book/2015/978-4-7741-7676-5
9784774176550,04,スマートフォン・タブレット,0403,Androidなど,-,ゼロからはじめるY!mobile AQUOS CRYSTAL Yスマートガイド,技術評論社編集部　著,2015-10-01,1380,1,http://gihyo.jp/book/2015/978-4-7741-7655-0
4774126691,11,ビジネス・マネー,1103,開業・起業・会社設立,-,はじめての「パン＆ケーキ屋さん」オープンBOOK,バウンド　著,2006-02-08,1380,0,http://gihyo.jp/book/2006/4-7741-2669-1
9784774138183,13,理工・サイエンス,1399,その他理工・サイエンス,-,知っておきたい 最新科学の基本用語,左巻健男編著］　著,2009-03-20,1980,0,http://gihyo.jp/book/2009/978-4-7741-3818-3
9784774136394,13,理工・サイエンス,1399,その他理工・サイエンス,-,アリの生態 ふしぎの見聞録,久保田政雄　著,2008-09-27,1580,0,http://gihyo.jp/book/2008/978-4-7741-3639-4
9784774135274,13,理工・サイエンス,1399,その他理工・サイエンス,-,動物の足跡学入門,熊谷さとし　著,2008-07-03,1580,0,http://gihyo.jp/book/2008/978-4-7741-3527-4
9784774135250,13,理工・サイエンス,1399,その他理工・サイエンス,-,タヌキたちのびっくり東京生活,宮本拓海，しおやてるこ，NPO都市動物研究会　著,2008-07-02,1580,0,http://gihyo.jp/book/2008/978-4-7741-3525-0
9784774163055,09,資格試験（一般）・大学受験,0902,福祉・医療（ケアマネ・介護福祉士など）,-,書きながら覚える 介護福祉士［まるわかり］合格ノート,瀧波順子　著,2014-04-18,2180,1,http://gihyo.jp/book/2014/978-4-7741-6305-5
9784774163239,09,資格試験（一般）・大学受験,0902,福祉・医療（ケアマネ・介護福祉士など）,-,2015年版 らくらく突破 介護福祉士 試験によくでる問題集,介護福祉士資格取得支援研究会　著,2014-04-11,2280,0,http://gihyo.jp/book/2014/978-4-7741-6323-9
9784774152400,03,Webサイト制作,0301,Webデザイン・HTML・CSS,-,CSS+HTML Webレイアウト 3rd すぐに使えるアートワーク,渥美聡子　著,2012-09-08,2480,0,http://gihyo.jp/book/2012/978-4-7741-5240-0
4774124869,08,資格試験（IT）,0899,その他資格試験（IT）,-,合格！ Microsoft Office Specialist Excel 2003 Expert,本郷PC塾　著,2005-09-02,2480,0,http://gihyo.jp/book/2005/4-7741-2486-9
477412320X,08,資格試験（IT）,0899,その他資格試験（IT）,-,平成17-18年度 日商文書検定3級 合格教本,ワープロ技能研究会　編,2005-03-19,1680,0,http://gihyo.jp/book/2005/4-7741-2320-X
4774123196,08,資格試験（IT）,0899,その他資格試験（IT）,-,平成17-18年度 日商文書検定2級 合格教本,ワープロ技能研究会　編,2005-03-18,1880,0,http://gihyo.jp/book/2005/4-7741-2319-6
4774123439,10,趣味・実用・デジカメ,1006,読み物・社会,-,開花順にたどる花咲く名山 北海道・東北 厳選33,村田正博　著,2005-04-19,1680,0,http://gihyo.jp/book/2005/4-7741-2343-9
4774123226,10,趣味・実用・デジカメ,1006,読み物・社会,-,勉強するのに遅すぎるということはない！,西山昭彦　著,2005-03-23,1380,0,http://gihyo.jp/book/2005/4-7741-2322-6
4774123412,06,プログラミング・システム開発,0602,Java,-,Spring入門,長谷川裕一，伊藤清人，岩永寿来，大野渉（株式会社豆蔵）　著,2005-04-16,2980,0,http://gihyo.jp/book/2005/4-7741-2341-2
4774123129,06,プログラミング・システム開発,0602,Java,Java,Javaプログラム診断カルテ-そのコードで本当に大丈夫か？,柏原正三　著,2005-04-13,2980,0,http://gihyo.jp/book/2005/4-7741-2312-9
4774122920,06,プログラミング・システム開発,0602,Java,Java,楽しいJavaオープンソース JBossでWeb＋DB開発してみませんか？,山下寛人　著,2005-03-29,1980,0,http://gihyo.jp/book/2005/4-7741-2292-0
4774122912,06,プログラミング・システム開発,0602,Java,Java,Javaプログラミングツールズ2 JSPタグライブラリ,田澤孝之　著,2005-03-15,2480,0,http://gihyo.jp/book/2005/4-7741-2291-2
9784774141329,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,ITIL V3実践の鉄則,久納信之　著,2010-02-03,1980,1,http://gihyo.jp/book/2010/978-4-7741-4132-9
9784774140667,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,いちばんやさしいオブジェクト指向の本,井上樹　著,2009-11-20,1480,1,http://gihyo.jp/book/2009/978-4-7741-4066-7
9784774140797,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,Moodleによるeラーニングシステムの構築と運用,William H. Rice IV　著，福原明浩　訳，喜多敏博　訳/監訳,2009-11-20,3500,0,http://gihyo.jp/book/2009/978-4-7741-4079-7
9784774140124,06,プログラミング・システム開発,0609,開発技法・ソフトウェアテスト・UML,-,実践！アジャイルプロジェクト管理,株式会社テクノロジックアート長瀬嘉秀，設楽秀輔　監修,2009-10-15,2280,0,http://gihyo.jp/book/2009/978-4-7741-4012-4
9784774164229,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,【改訂新版】 サーバ／インフラエンジニア養成読本,養成読本編集部　編,2014-04-11,1980,0,http://gihyo.jp/book/2014/978-4-7741-6422-9
9784774163390,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,今すぐ使えるかんたんminiiCloud 基本＆便利技 iOS 7対応版,リンクアップ　著,2014-03-06,1280,1,http://gihyo.jp/book/2014/978-4-7741-6339-0
9784774163246,07,ネットワーク・UNIX・データベース,0701,サーバ・インフラ・ネットワーク,-,改訂4版 図解でよくわかる ネットワークの重要用語解説,きたみりゅうじ　著,2014-02-22,1980,1,http://gihyo.jp/book/2014/978-4-7741-6324-6
9784774139869,13,理工・サイエンス,1301,宇宙・地球・環境・地学,-,明日の水は大丈夫？ バケツ1杯で考える「水」の授業,橋本淳司　著,2009-10-16,1480,0,http://gihyo.jp/book/2009/978-4-7741-3986-9
9784774139456,13,理工・サイエンス,1301,宇宙・地球・環境・地学,-,温暖化が進むと「農業」「食料」はどうなるのか？,杉浦俊彦　著,2009-08-18,1980,0,http://gihyo.jp/book/2009/978-4-7741-3945-6
9784774139234,13,理工・サイエンス,1301,宇宙・地球・環境・地学,-,自然界をゆるがす「臨界点」の謎 -宇宙・生命・物質のすがたはこうして一変する,金子隆一、木幡﨣士、新海裕美子、ハインツ・ホライス、矢沢潔　著,2009-07-24,1580,1,http://gihyo.jp/book/2009/978-4-7741-3923-4
477412768X,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,［入門］Debianパッケージ,やまだあきら，鵜飼文敏　監修,2006-05-11,2880,0,http://gihyo.jp/book/2006/4-7741-2768-X
477412575X,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,Fedora Core 500の技,中村文則・橘あゆみ　著,2005-11-10,2880,0,http://gihyo.jp/book/2005/4-7741-2575-X
4774124818,07,ネットワーク・UNIX・データベース,0704,UNIX・Linux・FreeBSD,-,シェルスクリプト ポケットリファレンス,宮原徹・川原龍人　著,2005-08-18,2280,0,http://gihyo.jp/book/2005/4-7741-2481-8
9784774156040,01,パソコン,0105,Word,-,知りたい操作がすぐわかる Word 2013 全機能Bible,西上原裕明　著,2013-03-23,2980,0,http://gihyo.jp/book/2013/978-4-7741-5604-0
9784774156026,01,パソコン,0105,Word,-,30レッスンでしっかりマスター Word 2010 ［基礎］ラーニングテキスト,佐藤薫　著,2013-03-22,1780,1,http://gihyo.jp/book/2013/978-4-7741-5602-6
9784774164076,03,パソコン,0307,LINE・Facebook・Twitterなど,-,今すぐ使えるかんたん文庫LINE あっ！と驚く 快適ワザ,鈴木朋子　著,2014-04-10,680,1,http://gihyo.jp/book/2014/978-4-7741-6407-6
9784774162607,03,パソコン,0307,LINE・Facebook・Twitterなど,-,今すぐ使えるかんたん文庫Facebook いいね！が増える 快適ワザ,横田真俊　著,2014-02-01,680,1,http://gihyo.jp/book/2014/978-4-7741-6260-7
9784774154275,10,趣味・実用・デジカメ,1008,暮らし・健康,-,マクロビオティック おいしく元気になるお買いもの,奥津典子　著,2012-11-23,1580,1,http://gihyo.jp/book/2012/978-4-7741-5427-5
9784774151656,10,趣味・実用・デジカメ,1008,暮らし・健康,-,わたしらしさのメイク装いとバリエーション,鈴木紀子　監修，COMODO編集部　編,2012-07-04,1480,0,http://gihyo.jp/book/2012/978-4-7741-5165-6
4774117978,06,プログラミング・システム開発,0601,C・C++,-,C言語 入門書の次に読む本,坂井弘亮　著,2003-08-02,2480,0,http://gihyo.jp/book/2003/4-7741-1797-8
4774117870,06,プログラミング・システム開発,0601,C・C++,-,改訂新版 Cプログラミング診断室,藤原博文　著,2003-07-14,2680,0,http://gihyo.jp/book/2003/4-7741-1787-0
4774112178,06,プログラミング・システム開発,0607,Webアプリケーション開発,-,ASPポケットリファレンス,西沢直木　著,2001-05-17,1980,0,http://gihyo.jp/book/2001/4-7741-1217-8
9784774138145,06,プログラミング・システム開発,0608,SE仕事術・SE読み物,-,誰も書かなかった SEサバイバルガイド,桐山俊也，川村丹美，西澤晋　著,2009-03-31,1680,0,http://gihyo.jp/book/2009/978-4-7741-3814-5
9784774138367,06,プログラミング・システム開発,0608,SE仕事術・SE読み物,-,標準テキスト オフショアプロジェクトマネジメント,幸地司，霜田寛之　著，北島義弘，倉田克徳　監修,2009-03-27,2980,0,http://gihyo.jp/book/2009/978-4-7741-3836-7
9784774139821,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,最新ケータイを支える技術,西田宗千佳　著,2009-09-05,1580,0,http://gihyo.jp/book/2009/978-4-7741-3982-1
9784774138237,10,趣味・実用・デジカメ,1099,その他趣味・実用,-,真空管アンプの「しくみ」と「基本」,中林歩　著,2009-04-08,2980,1,http://gihyo.jp/book/2009/978-4-7741-3823-7
9784774153438,06,プログラミング・システム開発,0606,その他プログラミング・システム開発,-,［完全解説］地理情報プログラミングの基本と応用,川俣晶　著,2012-10-19,2980,1,http://gihyo.jp/book/2012/978-4-7741-5343-8
9784774178387,01,パソコン,0104,Excel,-,今すぐ使えるかんたんminiExcelで困ったときの解決＆便利技,技術評論社編集部，AYURA　著,2016-01-06,880,1,http://gihyo.jp/book/2016/978-4-7741-7838-7
9784774177649,01,パソコン,0104,Excel,-,今すぐ使えるかんたんExcel関数,日花弘子　著,2015-12-17,1580,1,http://gihyo.jp/book/2016/978-4-7741-7764-9
9784774173023,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,今すぐ使えるかんたんminiCanon EOS 7D Mark II 基本&応用 撮影ガイド,ナイスク　著,2015-04-28,1380,1,http://gihyo.jp/book/2015/978-4-7741-7302-3
9784774172699,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,今すぐ使えるかんたんminiNikon D750 基本＆応用 撮影ガイド,上田晃司，MOSH books　著,2015-04-23,1480,1,http://gihyo.jp/book/2015/978-4-7741-7269-9
9784774172774,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,今すぐ使えるかんたんminiLUMIX GM5/GM1S 基本＆応用撮影ガイド,コムロミホ，ナイスク　著,2015-04-23,1380,1,http://gihyo.jp/book/2015/978-4-7741-7277-4
9784774172545,10,趣味・実用・デジカメ,1001,デジカメ・RAW現像など,-,今すぐ使えるかんたんminiオリンパス OM-D E-M5 Mark II 基本＆応用撮影ガイド,吉住志穂，中村貴史，ナイスク　著,2015-03-13,1380,1,http://gihyo.jp/book/2015/978-4-7741-7254-5
