isbn,user_id,score,created_at
4774117609,b922a7c8,3.8,2017-09-01 20:04:44
4774107719,839e0676,4.0,2017-04-11 19:11:19
9784774183121,0b55dc43,3.9,2017-12-23 11:04:41
9784774165134,bc0e50cc,4.8,2017-08-20 17:36:21
9784774162249,5ce3a02c,4.5,2017-09-01 08:51:36
9784774151144,113edb55,4.4,2017-04-21 17:26:18
9784774145426,a3d55bec,5.0,2017-09-08 16:33:30
9784774175744,1ca34a7a,4.1,2017-04-17 22:17:45
4774120839,8e72509b,4.0,2017-04-26 19:27:38
4774125016,a2f2ca31,4.4,2017-08-10 09:24:46
9784774145884,1a1ad1e4,4.3,2017-12-15 05:51:58
9784774185750,b848207d,3.7,2017-09-28 13:36:50
4774119784,a7a1f51f,4.6,2017-07-12 18:34:51
4774127442,8e72509b,4.9,2017-06-01 23:24:42
4774118834,196ad68f,4.1,2017-08-10 16:18:26
9784774143774,7b15451b,4.9,2017-04-10 00:01:01
9784774147314,3282843c,4.2,2017-12-26 02:16:37
9784774147567,db2e3c28,5.0,2017-08-11 22:45:55
4774106534,f2f548aa,4.4,2017-10-26 05:49:57
9784774140384,0726c17a,4.0,2017-10-15 16:48:55
9784774141480,18211ae1,3.8,2017-12-20 13:19:53
9784774145129,143889eb,4.4,2017-02-21 09:27:57
9784774166780,462010f9,4.2,2017-10-19 21:10:53
9784774176079,c96e85d8,4.5,2017-08-16 00:04:46
477412186X,24cf2f94,4.1,2017-08-01 11:36:42
9784774160573,04212cf4,4.2,2017-05-06 16:03:05
9784774144771,8ced0839,4.1,2017-05-07 23:08:18
9784774145303,a7a1f51f,4.4,2017-04-27 09:05:38
9784774146942,a2547808,4.3,2017-12-22 17:18:19
9784774176529,dee58a18,3.6,2017-08-02 12:05:51
9784774133331,3282843c,4.3,2017-05-04 04:29:13
477412785X,b7a8ac79,4.0,2017-03-25 20:37:52
4774118443,b9eda6c6,4.2,2017-03-08 10:43:31
9784774148816,3b4fd09a,4.7,2017-11-03 17:53:26
9784774136172,1a1ad1e4,4.1,2017-06-13 02:19:03
4774123242,7283df8d,3.8,2017-11-13 21:13:17
9784774146119,1f392f24,4.2,2017-06-09 07:25:59
4774120464,a5e05aa4,4.1,2017-09-02 15:00:14
4774112623,076fdceb,4.6,2017-06-16 10:13:51
477412009X,a2f2ca31,4.0,2017-06-10 11:43:48
9784774186122,030eeb73,5.0,2017-08-12 13:22:41
9784774132037,f2f548aa,4.4,2017-11-20 12:25:22
9784774169828,6f2c82bd,4.3,2017-12-18 05:21:47
9784774150178,1b7e51dc,4.8,2017-04-06 03:36:19
9784774136974,11be0d25,3.7,2017-06-11 09:19:53
4774110779,bb4c89d9,4.0,2017-07-23 23:42:23
9784774177403,4514ece8,4.3,2017-01-09 20:17:49
9784774141107,c96e85d8,4.8,2017-01-07 23:55:07
4774127159,b7a8ac79,3.7,2017-05-19 19:08:28
9784774131740,11be0d25,4.1,2017-06-26 19:02:47
9784774138497,8678b0ae,3.9,2017-09-23 15:56:57
9784774166926,34bd3620,4.0,2017-01-09 10:45:45
4774122513,9e3e3a1c,4.4,2017-01-15 23:32:31
4774127108,5ecfc552,4.9,2017-04-03 23:28:35
4774106410,e35f73c7,4.5,2017-03-20 00:40:34
9784774143262,50bf2251,4.0,2017-05-11 18:42:42
9784774162751,ff521f56,3.9,2017-05-15 18:54:38
9784774143491,a2f2ca31,4.5,2017-10-25 18:53:41
4774120278,e9c6d1f8,5.0,2017-04-10 06:52:27
4774129674,20043096,4.2,2017-12-10 20:52:00
4774128422,e558b7dd,4.7,2017-03-26 08:33:45
4774122173,d86add16,3.9,2017-10-29 19:15:16
4774120502,78e995aa,4.3,2017-09-07 07:00:06
9784774187167,fc7858c8,4.6,2017-07-20 10:32:58
9784774145822,50d56a4d,4.0,2017-01-30 20:02:52
9784774164694,b7672805,4.4,2017-05-14 06:33:05
9784774180755,a7a1f51f,3.7,2017-07-05 06:34:53
9784774131795,adfa23cf,3.7,2017-09-30 09:28:01
9784774168074,6f102e0e,3.6,2017-12-25 07:48:03
4774115975,4445d27a,4.4,2017-03-27 13:45:06
9784774188652,c0c8c8b3,4.4,2017-10-11 16:05:02
9784774167121,a5e05aa4,3.6,2017-09-01 21:49:48
9784774145150,d7a1d042,3.8,2017-02-28 04:06:20
9784774187747,4e10caee,4.2,2017-06-13 18:22:09
9784774135854,8a6d126f,4.0,2017-10-06 14:23:52
477412530X,077ac3d7,5.0,2017-06-17 19:04:52
9784774148373,9701527b,4.2,2017-09-05 12:58:39
477412012X,89e80a7b,3.8,2017-10-22 00:32:41
4774125083,7af35d0b,4.7,2017-02-03 00:51:05
9784774185187,f2f548aa,4.6,2017-12-06 10:18:16
9784774132150,fc7858c8,3.9,2017-11-12 18:43:57
9784774154992,978eb01d,4.2,2017-09-25 01:15:10
4774113530,447660a5,4.2,2017-01-10 03:36:10
9784774168272,9aeaadee,4.7,2017-02-01 18:36:27
9784774146997,6f2c82bd,5.0,2017-02-18 16:06:09
4774128872,461045b0,4.8,2017-06-27 12:05:22
9784774151113,ade6a136,4.5,2017-08-01 12:07:48
9784774150369,c843229d,4.2,2017-10-24 13:56:10
9784774149547,70691ab5,4.2,2017-01-27 05:58:20
9784774144009,8f57c4a0,4.7,2017-10-15 07:36:54
4774118443,24cf2f94,4.9,2017-06-03 02:31:11
9784774170794,1b7e51dc,3.9,2017-12-28 01:46:03
9784774146195,2576dd4b,4.0,2017-06-26 00:54:53
9784774139043,b7a8ac79,3.8,2017-04-14 02:01:30
9784774171524,48dea870,4.3,2017-12-29 11:27:34
9784774145280,c0c8c8b3,3.7,2017-02-27 13:31:32
9784774148809,aca2d43a,4.2,2017-07-02 16:16:07
9784774178691,dee58a18,3.8,2017-09-19 02:14:39
9784774174464,18211ae1,4.0,2017-01-06 20:04:50
9784774138770,8ced0839,4.2,2017-08-23 13:42:47
4774113107,bc0e50cc,4.0,2017-06-11 02:24:36
9784774153803,40927194,4.7,2017-06-15 09:31:27
9784774131412,3ecdb73c,5.0,2017-05-17 01:35:12
9784774172842,987bf979,4.3,2017-10-18 19:52:51
9784774184227,d4eaca1a,4.7,2017-06-08 18:15:33
9784774136240,3e1192b0,3.8,2017-08-25 23:46:51
9784774173696,5f14f971,4.6,2017-01-03 20:01:43
4774118982,d20749dd,3.8,2017-05-22 15:42:32
9784774159393,4514ece8,3.7,2017-12-21 00:38:33
4774123862,4cfe36f6,3.8,2017-12-24 12:08:29
4774119415,817a688a,4.1,2017-01-16 22:24:46
4774113883,aca2d43a,4.0,2017-07-02 09:32:47
477412737X,89d1b94a,4.0,2017-02-20 02:33:26
9784774149578,c6266d31,3.8,2017-04-20 19:44:37
9784774179148,d50dcf7b,4.5,2017-07-15 03:22:38
4774129941,3282843c,4.6,2017-01-19 12:20:24
9784774156149,82f207e8,3.7,2017-03-22 11:43:20
9784774161518,062942d6,4.7,2018-01-01 07:42:40
9784774170626,40927194,4.6,2017-06-16 19:18:56
9784774136196,077ac3d7,4.4,2017-08-15 15:54:30
9784774152165,2576dd4b,4.8,2017-06-08 16:43:21
9784774180984,4836b9f2,3.7,2017-11-14 06:42:08
4774124486,447660a5,4.0,2017-07-26 20:56:09
9784774164533,0b03cc13,4.9,2017-12-08 14:50:42
9784774166841,8ced0839,3.8,2017-02-17 02:43:05
9784774169460,4cfe36f6,4.9,2017-06-28 15:30:32
9784774134284,19c7b593,3.9,2017-01-27 13:42:23
4774128767,24cf2f94,4.2,2017-02-27 00:47:27
9784774161280,d2735e82,4.7,2017-02-23 21:14:01
4774124788,ce586d73,4.6,2017-03-17 07:47:10
9784774134130,7f3adf76,4.4,2017-02-07 16:50:03
9784774166186,0fcbaa42,4.7,2017-04-25 21:04:27
4774118648,b7fb6899,3.8,2017-03-11 00:24:00
4774109894,d2735e82,5.0,2017-11-18 19:35:34
9784774158563,7af35d0b,4.7,2017-04-02 16:54:43
4774127795,04212cf4,4.0,2017-02-01 03:56:48
9784774153841,7283df8d,4.6,2017-09-03 11:47:59
9784774169880,62fcdc6f,4.8,2017-08-04 22:47:39
9784774149806,c4ecc4db,3.7,2017-12-01 10:18:28
9784774189888,c4ecc4db,4.6,2017-11-11 20:43:21
9784774145587,1f55e602,3.8,2017-06-24 19:10:01
9784774153216,82f207e8,3.7,2017-08-05 17:03:44
4774115932,eb7192c5,4.4,2017-10-14 17:10:07
9784774148069,5ff2948e,4.3,2017-08-08 09:50:04
9784774175621,0b55dc43,3.9,2017-07-10 20:45:15
9784774139722,dee58a18,4.2,2017-11-05 12:01:49
9784774153230,26785271,3.7,2017-03-05 20:39:42
9784774160221,bb4c89d9,3.8,2017-03-10 00:09:14
9784774183053,461045b0,3.7,2017-09-01 01:33:22
9784774175362,02ee8fc0,3.6,2017-06-20 14:45:43
4774123331,f8040656,4.9,2017-01-11 21:48:05
9784774135557,d50dcf7b,4.9,2017-09-24 01:27:08
9784774144351,5df261d9,4.2,2017-02-09 01:28:36
4774113328,da878d8d,4.5,2017-10-02 21:33:45
9784774185255,9366fe87,4.8,2017-11-15 22:05:31
9784774180014,a7dc4513,4.8,2017-11-11 15:40:07
9784774181783,ebabf9c0,4.1,2017-01-08 16:14:09
9784774135403,c96e85d8,4.8,2017-11-30 09:12:28
9784774149509,50bf2251,3.6,2017-07-24 12:19:35
9784774141749,7926e531,4.8,2017-01-27 21:24:46
4774115517,c843229d,3.8,2017-04-05 07:31:19
9784774147895,df306bbf,3.8,2017-11-12 23:22:00
9784774178486,02ee8fc0,3.8,2017-11-11 03:38:07
9784774144917,ce586d73,4.9,2017-06-27 23:33:07
9784774143255,b9fc8a26,4.4,2017-06-25 06:53:18
9784774137827,734e889b,4.8,2017-03-16 15:23:46
9784774158488,c96e85d8,3.9,2017-10-12 01:39:30
9784774142418,e16404d3,4.1,2017-02-07 12:53:30
9784774137759,143889eb,4.1,2017-08-11 10:13:35
4774109118,987bf979,5.0,2017-08-26 15:37:43
9784774164021,70691ab5,4.5,2017-04-01 18:57:33
4774127566,48dea870,5.0,2017-02-27 18:31:36
4774129941,89e80a7b,4.3,2017-09-20 17:05:19
9784774138527,a2547808,4.1,2017-11-17 13:30:38
9784774131610,60a2e248,4.5,2017-10-31 19:06:07
9784774167145,42394656,4.7,2017-12-09 09:18:44
4774123609,a3d55bec,3.9,2017-06-19 15:39:30
4774128481,068bdd07,3.9,2017-05-21 10:47:54
477412253X,11be0d25,4.2,2017-11-19 16:58:03
9784774147949,9366fe87,4.7,2017-07-14 08:15:48
9784774151939,143889eb,3.9,2017-09-24 11:19:36
4774126837,12c8087b,4.4,2017-08-29 22:44:49
9784774137438,9366fe87,4.7,2017-08-14 02:43:57
9784774159591,50bf2251,4.3,2017-04-05 12:08:50
9784774130255,adfa23cf,3.7,2017-07-31 05:34:26
9784774187754,196ad68f,4.9,2017-06-05 23:45:10
4774123110,0fcbaa42,4.5,2017-04-26 06:50:46
9784774190754,2576dd4b,4.0,2017-06-21 18:37:58
9784774148786,44d43bc3,4.3,2017-03-02 11:57:10
9784774148731,d7a1d042,4.7,2017-12-24 20:16:39
4774117064,1dff2802,4.2,2017-03-02 20:46:01
9784774142135,25735201,3.9,2017-02-14 03:19:55
4774129364,030eeb73,4.1,2017-08-12 09:02:15
4774113832,414a6dd6,4.3,2017-08-23 12:45:07
9784774140995,8f57c4a0,4.1,2017-06-11 05:50:47
9784774155500,a7dc4513,4.5,2017-11-15 09:36:18
9784774162263,bb9ef960,3.6,2017-06-04 16:47:10
9784774160634,2e8fc250,4.0,2017-05-01 02:24:33
9784774144634,461045b0,4.5,2017-11-18 13:49:44
9784774185699,a2547808,4.7,2017-06-08 22:08:58
9784774134468,245308e3,4.6,2017-07-19 19:46:35
4774124877,8cd8dd1b,3.9,2017-03-21 14:40:34
9784774190174,5ce3a02c,4.0,2017-05-24 02:07:04
9784774150093,5fb7ac4d,3.7,2017-12-24 04:35:44
9784774140155,1b7e51dc,3.9,2017-05-30 10:41:48
4774115827,987bf979,4.6,2017-09-05 21:06:09
9784774176567,4e10caee,4.9,2017-01-26 23:20:44
4774119296,d50dcf7b,4.3,2017-06-29 08:11:12
4774125539,f2f548aa,4.7,2017-07-30 23:04:45
9784774163215,fcf1199f,4.9,2017-12-08 06:59:04
9784774139821,235d2745,4.9,2017-03-19 21:36:21
9784774146850,5f14f971,4.2,2017-09-28 15:15:31
4774111287,4445d27a,3.8,2017-08-15 20:39:22
9784774154497,2e8fc250,4.7,2017-11-09 08:57:25
4774113875,fb4316ac,4.4,2017-11-28 23:43:36
9784774158815,aca2d43a,4.3,2017-12-22 07:50:22
9784774183664,48dea870,3.8,2017-08-03 21:10:24
9784774160900,1b7e51dc,4.1,2017-11-24 23:51:30
9784774175157,b56779c6,4.5,2017-11-22 01:13:42
9784774162591,9aeaadee,4.9,2017-09-08 18:29:11
9784774142630,c6266d31,4.2,2017-05-28 05:26:04
9784774144474,1a1ad1e4,4.3,2017-10-04 04:17:45
9784774150161,2576dd4b,4.1,2017-01-12 21:56:29
9784774144221,4c41e685,4.3,2017-10-10 13:56:25
9784774155012,27cc35f6,4.6,2017-07-27 08:33:02
4774110515,41a724b4,3.8,2017-04-05 16:56:25
9784774177106,dd5c29f5,3.8,2017-03-23 17:44:14
9784774143255,13ffbf86,3.7,2017-08-25 05:00:42
9784774187488,b848207d,4.4,2017-08-14 07:38:25
9784774183121,30f8a570,3.9,2017-06-26 09:52:44
9784774138022,4836b9f2,3.8,2017-09-05 03:25:39
9784774130811,33735c10,3.9,2017-06-30 10:14:45
4774129283,24cf2f94,4.3,2017-07-25 09:12:57
4774123269,7926e531,4.8,2017-04-11 09:48:31
9784774181790,ed3f77db,4.5,2017-04-09 12:56:50
9784774132877,5df261d9,4.3,2017-12-05 19:58:43
9784774157160,e35f73c7,4.8,2017-09-23 08:58:21
9784774157214,ade6a136,4.9,2017-12-01 13:30:09
9784774140667,931f0bde,4.0,2017-11-16 00:18:30
4774128821,030eeb73,4.1,2017-11-02 07:36:04
4774113190,61cf3de6,4.9,2017-05-22 20:06:41
4774109479,447660a5,4.9,2017-12-28 20:43:31
9784774155630,4cfe36f6,4.9,2017-07-28 09:16:15
9784774158907,7283df8d,4.9,2017-10-29 19:22:43
9784774187778,9aeaadee,4.6,2017-09-10 20:50:41
9784774171180,414a6dd6,3.7,2017-08-18 21:30:25
9784774134666,b9eda6c6,3.9,2017-12-04 00:14:12
9784774150222,3282843c,4.1,2017-11-14 04:15:59
9784774173306,bc684bf9,3.9,2017-11-13 17:53:27
9784774163734,8cd8dd1b,4.9,2017-12-15 07:09:51
9784774131450,eb7192c5,3.7,2017-05-08 01:25:58
9784774155746,8a6d126f,4.1,2017-01-01 18:59:12
9784774145846,b922a7c8,3.7,2017-07-26 10:06:47
9784774166766,b56779c6,4.1,2017-11-04 23:49:59
9784774180816,b922a7c8,4.1,2017-03-27 15:55:38
4774121347,c843229d,3.7,2017-10-29 22:47:18
4774129224,931f0bde,4.4,2017-02-20 15:25:13
9784774178615,93111604,4.2,2017-03-26 18:47:21
9784774156163,25735201,3.8,2017-09-04 21:26:19
4774112038,40fc07ef,4.4,2017-12-21 17:34:30
9784774138169,b7672805,4.2,2017-03-30 09:23:01
9784774135496,462010f9,4.5,2017-07-14 17:51:17
9784774180762,bb9ef960,4.1,2017-11-24 00:38:15
9784774172675,89e80a7b,5.0,2017-01-31 07:12:43
9784774136318,081e7488,4.2,2017-07-06 07:28:39
4774121118,d4eaca1a,4.1,2017-02-25 17:06:58
9784774150550,da878d8d,4.8,2017-07-26 16:41:03
9784774174990,bc0e50cc,4.6,2017-12-18 04:44:45
9784774145747,89d1b94a,4.2,2017-06-22 19:02:35
9784774137773,40927194,5.0,2017-11-23 11:40:39
4774122890,3e1192b0,4.1,2017-10-21 07:42:34
9784774144634,eb7192c5,3.9,2017-09-11 23:11:14
9784774149448,20043096,4.2,2017-10-04 01:47:40
9784774142371,aca2d43a,5.0,2017-01-21 11:04:03
9784774151465,936eb9d7,4.4,2017-11-21 16:29:55
9784774145082,1d109c51,4.1,2017-07-12 12:56:44
9784774185057,04212cf4,3.6,2017-05-25 05:08:06
9784774138824,50d56a4d,4.2,2017-10-08 08:45:57
9784774137322,1f55e602,4.8,2017-04-24 09:46:25
9784774182148,2576dd4b,4.7,2017-03-23 18:46:48
9784774130972,c4ecc4db,4.8,2017-11-13 23:21:51
9784774134956,a2f2ca31,4.9,2017-06-14 18:18:30
9784774168081,0b03cc13,4.4,2017-11-21 20:34:03
9784774163048,a40b7293,4.4,2017-08-05 02:05:46
9784774183206,18211ae1,4.6,2017-03-16 22:40:46
9784774136042,f2f548aa,3.9,2017-10-07 07:41:47
9784774184234,df306bbf,4.3,2017-10-07 08:42:34
4774125849,1f392f24,4.1,2017-10-13 22:27:43
4774116009,7af35d0b,4.1,2017-01-25 14:09:15
9784774147031,839e0676,4.8,2017-06-08 02:53:37
9784774149462,1f55e602,4.1,2017-03-20 15:26:37
9784774134987,71cda870,4.1,2017-04-30 10:41:28
9784774138497,fe6cdb02,4.0,2017-04-13 13:33:10
9784774165097,1fb47b7c,3.6,2017-12-08 02:25:46
9784774164250,dd5c29f5,3.9,2017-10-13 03:43:40
9784774143767,c6266d31,4.6,2017-05-22 18:15:40
9784774180830,817a688a,4.6,2017-10-17 00:57:14
9784774130491,50d56a4d,4.5,2017-07-16 11:57:20
4774122262,414a6dd6,4.3,2017-09-13 11:21:47
9784774178172,4514ece8,4.1,2017-10-03 10:09:08
9784774188669,e16404d3,4.3,2017-06-11 06:11:18
9784774143590,fe6cdb02,4.2,2017-03-20 05:45:28
9784774136400,9e721dd8,3.9,2017-02-19 01:43:09
9784774147666,d7916d86,4.7,2017-03-09 12:25:00
9784774131825,d4363e6d,4.5,2017-06-02 23:31:59
9784774131184,d4eaca1a,3.9,2017-08-12 06:17:51
9784774135564,7af35d0b,3.7,2017-07-30 04:36:09
4774122696,d20749dd,4.5,2017-12-24 07:58:13
4774126616,0b03cc13,4.4,2017-08-15 09:35:15
9784774136080,7478f3f5,3.8,2017-12-19 16:35:17
9784774169941,0726c17a,4.4,2017-09-14 01:24:41
4774121533,d2735e82,4.9,2017-05-23 07:33:25
9784774136653,4c41e685,4.9,2017-03-12 13:11:38
9784774134482,235d2745,5.0,2017-11-15 13:14:04
9784774171326,7926e531,4.1,2017-07-12 05:57:01
9784774150413,447660a5,4.8,2017-09-29 08:05:27
9784774153926,c96e85d8,3.6,2017-01-04 18:54:12
9784774129891,ce586d73,4.5,2017-11-22 20:12:56
9784774133225,b56779c6,4.6,2017-09-09 16:11:25
4774113433,19c7b593,3.7,2017-10-18 08:30:55
9784774146225,030eeb73,4.3,2017-11-08 20:42:17
9784774142753,d4eaca1a,3.7,2017-08-05 06:54:49
9784774130101,3e1192b0,4.5,2017-08-03 21:09:43
9784774151533,9e721dd8,4.7,2017-02-03 13:20:07
9784774146188,40fc07ef,3.9,2017-04-08 06:10:08
9784774144535,7b15451b,4.1,2017-12-02 18:51:43
9784774134536,0b55dc43,4.8,2017-04-28 10:45:07
9784774185941,d7916d86,4.5,2017-10-31 10:21:43
9784774179117,12c8087b,3.7,2017-01-07 23:50:47
9784774176963,f2f548aa,3.9,2017-10-14 07:49:46
4774125067,bc684bf9,4.6,2017-01-25 07:56:55
9784774165134,6b33ba4b,4.4,2017-09-30 05:48:39
4774120219,ba2f2833,3.7,2017-10-24 00:03:24
9784774177373,b7fb6899,4.1,2017-09-09 09:47:55
4774124028,b9eda6c6,3.8,2017-01-26 14:42:53
9784774139784,c4ecc4db,3.8,2017-05-20 20:01:54
9784774148250,62fcdc6f,4.7,2017-01-19 00:35:19
9784774148533,c0c8c8b3,4.2,2017-01-26 18:39:44
9784774142685,dd5c29f5,4.5,2017-12-14 03:10:32
4774112399,50d56a4d,3.6,2017-04-13 08:00:16
9784774139647,4cfe36f6,4.3,2017-03-31 03:14:04
9784774149479,4d3f226f,3.9,2017-02-11 13:38:41
9784774136172,e35f73c7,3.6,2017-01-09 13:24:46
9784774182377,97933fb8,3.8,2017-10-30 13:49:14
9784774134871,8cd8dd1b,3.7,2017-12-07 22:58:23
9784774136257,8cd8dd1b,4.6,2017-03-06 15:01:33
9784774142920,8258d6d3,4.2,2017-07-26 08:30:09
9784774177342,18211ae1,3.9,2017-10-10 15:28:24
9784774184869,5df261d9,4.0,2017-06-21 11:12:01
9784774132242,a7a1f51f,3.9,2017-06-06 13:56:47
9784774163338,82f207e8,3.7,2017-04-27 05:31:53
4774124745,d7a1d042,4.6,2017-05-11 11:01:27
9784774181714,7f3adf76,4.2,2017-07-19 04:52:26
9784774186542,030eeb73,4.7,2017-08-15 05:23:02
9784774135106,33735c10,4.7,2017-04-09 21:29:23
9784774142609,5df261d9,4.0,2017-06-08 19:15:19
9784774156316,0b55dc43,3.9,2017-01-09 22:57:19
9784774178950,987bf979,3.8,2017-09-15 07:08:01
9784774189284,4514ece8,3.6,2017-09-03 19:51:45
4774111651,c6266d31,4.1,2017-04-06 17:26:30
9784774131788,462010f9,5.0,2017-12-15 01:32:56
9784774177922,ba2f2833,4.7,2017-03-02 15:22:28
4774126683,4d3f226f,3.6,2017-05-26 13:08:56
9784774187501,8258d6d3,4.0,2017-03-31 22:23:04
4774129453,dd5c29f5,4.0,2017-05-07 16:40:21
4774117935,13ffbf86,4.5,2017-03-29 03:28:31
9784774155258,f1c3602e,4.5,2017-07-08 09:32:22
9784774180021,cf480b46,4.5,2017-06-17 22:37:42
9784774147154,50d56a4d,4.1,2017-05-18 19:47:36
9784774188928,e3e14e55,4.4,2017-11-27 11:12:20
9784774168241,4bd95dd9,4.5,2017-06-30 22:01:26
477412964X,7478f3f5,4.0,2017-04-28 16:04:35
9784774184289,50bf2251,4.2,2017-11-02 11:18:12
4774124168,d7a1d042,5.0,2017-07-06 23:55:24
4774126047,a2547808,4.5,2017-12-09 01:16:39
9784774176574,068bdd07,4.7,2017-12-31 18:22:11
9784774188676,5ce3a02c,4.6,2017-09-01 17:09:13
4774122912,1fb47b7c,4.2,2017-05-13 17:06:57
9784774180885,1f392f24,4.0,2017-04-07 15:15:58
9784774183503,85ee72c6,4.7,2017-03-05 14:02:50
9784774142388,062942d6,4.3,2017-10-15 22:20:17
9784774177731,d4eaca1a,4.9,2017-01-02 23:19:58
4774117951,18211ae1,4.3,2017-07-06 03:12:09
9784774134802,eb7192c5,4.7,2017-11-09 12:53:17
4774126438,b7a8ac79,3.7,2017-07-25 03:28:40
477412186X,d86add16,4.4,2017-05-11 23:39:29
9784774130101,3b4fd09a,4.0,2017-06-26 20:44:30
4774122033,a2547808,4.2,2017-08-25 09:29:21
9784774130071,d2735e82,4.1,2017-12-17 06:33:58
9784774181806,931f0bde,4.8,2017-08-21 00:00:49
4774120154,40927194,4.9,2017-03-27 13:18:42
9784774177632,4445d27a,3.9,2017-08-01 23:05:54
4774121118,1b7e51dc,4.3,2017-05-01 15:38:49
9784774150659,13ffbf86,4.4,2017-06-03 20:50:38
4774122246,b9fc8a26,4.4,2017-04-05 10:03:32
9784774157399,eb133f02,4.4,2017-03-30 03:35:20
9784774150086,adfa23cf,4.3,2017-05-18 20:12:48
4774127221,a2547808,4.3,2017-10-12 06:21:44
4774100900,34bd3620,4.6,2017-02-15 07:27:42
9784774156217,d20749dd,4.5,2017-12-29 17:08:05
4774114758,c6266d31,3.7,2017-04-22 03:56:40
9784774149134,6e18b100,4.5,2017-10-12 14:12:48
9784774183305,9366fe87,4.0,2017-05-22 13:43:47
9784774136431,030eeb73,4.4,2017-12-27 04:25:05
477411331X,e35f73c7,3.9,2017-02-26 16:29:49
9784774173207,5f14f971,4.6,2017-09-11 06:59:51
9784774147215,978eb01d,4.6,2017-03-27 12:00:51
4774126462,c843229d,4.6,2017-12-07 13:23:43
9784774159355,12c8087b,4.2,2017-04-06 00:39:36
9784774171043,50d3ba40,3.9,2017-04-07 14:49:09
9784774148700,6f102e0e,4.7,2017-09-21 07:06:42
9784774164267,1a1ad1e4,4.4,2017-06-27 00:09:37
4774123315,25735201,4.1,2017-06-20 06:37:40
9784774178592,a2f2ca31,4.8,2017-12-01 06:45:19
4774117595,e35f73c7,4.1,2017-09-16 06:25:35
9784774183633,cf73cc30,4.1,2017-12-11 01:04:59
9784774136455,f1c3602e,4.4,2017-04-26 12:21:08
9784774164670,7f3adf76,3.9,2017-11-19 18:09:04
9784774139142,987bf979,4.2,2017-04-14 04:16:00
9784774142180,f8040656,3.9,2017-03-03 20:52:48
9784774172811,89d1b94a,3.7,2017-08-18 10:39:14
9784774132204,5ecfc552,4.0,2017-07-21 06:59:50
4774118079,34bd3620,4.0,2017-07-06 05:37:20
9784774134406,5fb7ac4d,4.8,2017-04-30 23:29:07
4774117293,0b03cc13,4.1,2017-02-21 16:24:42
9784774137247,d4363e6d,3.7,2017-11-24 21:53:51
9784774187815,ade6a136,4.8,2017-04-26 07:15:19
9784774151212,df306bbf,4.0,2017-05-25 08:41:09
9784774189611,50d3ba40,3.7,2017-10-06 06:18:37
9784774143545,d2735e82,4.6,2017-02-07 19:54:28
9784774178707,1fb47b7c,5.0,2017-06-11 22:23:21
9784774131368,e16404d3,3.8,2017-09-06 03:23:54
9784774144580,8cd8dd1b,4.7,2017-12-09 18:23:39
9784774139296,cf480b46,4.8,2017-01-23 19:38:30
4774129402,f8040656,4.9,2017-01-31 06:58:40
9784774156101,461045b0,4.4,2017-10-23 16:47:27
4774123366,d4363e6d,4.3,2017-06-30 03:28:01
477411510X,12c8087b,3.8,2017-12-21 08:38:12
9784774131702,a40b7293,3.9,2017-06-30 04:50:30
4774113395,c7b60918,4.2,2017-05-02 02:00:48
9784774163154,33735c10,4.0,2017-11-24 10:27:27
9784774185705,aca2d43a,3.8,2017-07-17 13:40:10
9784774142654,3e1192b0,3.8,2017-07-07 15:21:49
9784774154626,a40b7293,4.2,2017-03-27 21:45:14
4774122149,a2547808,4.2,2017-05-23 08:21:27
9784774131559,1f392f24,4.8,2017-02-03 10:19:28
9784774140728,a3d55bec,4.6,2017-03-07 16:22:33
9784774141350,cf73cc30,3.7,2017-09-26 01:04:43
9784774144344,b7a8ac79,4.4,2017-10-06 08:16:36
9784774146430,e35f73c7,4.8,2017-05-13 10:53:35
4774123331,2576dd4b,3.8,2017-06-06 22:13:53
9784774171463,ebabf9c0,4.3,2017-03-08 05:11:29
9784774138268,e022f21f,4.7,2017-04-16 06:12:48
4774127981,6e18b100,4.2,2017-02-21 22:59:24
9784774135991,64cbf0bb,4.0,2017-11-21 09:45:14
9784774134789,85ee72c6,4.4,2017-07-09 00:25:24
9784774137759,9366fe87,4.9,2017-02-08 05:43:39
9784774145976,3282843c,4.1,2017-11-14 00:23:20
4774113476,89d1b94a,4.3,2017-08-18 16:41:50
9784774191287,7283df8d,4.0,2017-03-21 07:21:03
9784774170565,c7b60918,4.2,2017-08-28 16:35:27
9784774152363,c0c8c8b3,3.7,2017-09-26 02:51:45
4774128325,d750a046,4.5,2017-02-11 14:56:56
9784774132419,4514ece8,3.9,2017-02-07 17:59:58
9784774177618,7f3adf76,3.9,2017-01-04 00:54:07
4774129208,eb133f02,4.0,2017-10-22 01:06:06
9784774157153,90d1cd77,4.1,2017-01-29 14:51:30
9784774180724,a5e05aa4,4.9,2017-01-29 21:36:37
477412348X,1f392f24,4.4,2017-04-10 03:25:45
9784774190020,3b4fd09a,4.8,2017-06-01 21:31:31
4774115045,4c41e685,4.1,2017-08-17 20:11:27
9784774182209,3ecdb73c,3.7,2017-01-21 09:37:43
4774112267,41a724b4,4.9,2017-09-08 03:52:55
9784774171807,cf480b46,3.7,2017-03-03 13:11:18
9784774181684,0c7a4d0b,3.6,2017-11-13 19:16:45
9784774158143,e558b7dd,4.3,2017-10-01 21:57:00
9784774184388,4445d27a,4.4,2017-09-17 10:46:29
